0,752457,112129,497733,471933,337360,812442,271194,787764,757224,48788,129485,439709,544784,720177,167198,859497,350488,864162,731387,857431,233922,497829,723913,981211,544210,809931,304750,15572,605261,906509,496829,211342,426144,122028,219942,792701,48282,236529,998336,751864,361846,241635,611097,806905,201269,235225,284046,850949,886563,899691,579989,907089,441439,468358,399529,757273,389754,99002,25788,50472,763859,167161,243580,828729,261291,126903,271810,603626,953686,102061,157437,963997,850202,850075,398873,714945,190829,250192,996012,511905,666669,123862,901435,350040,71476,30205,682342,391207,292698,237879,9141,720462,284533,714491,323452,171318,727115,586481,863855,749532,152278,485815,909303,925803,84203,898413,972670,346371,806009,800116,154028,356504,890165,298518,860193,94078,757684,274108,308492,572222,412698,215050,992001,950918,585381,414551,593782,483296
0,92.0941788826346,92.20737955247434,94.12429574494745,92.5691004267316,92.15660658648528,91.40706240386442,92.8270756951791,93.36710164869274,90.66417056757287,93.05286177813137,92.639853776101,93.7062420468542,92.45569487218754,92.33624138530197,91.27409896217286,91.98165266809055,92.19117395802601,92.29914628901645,91.87483182826011,92.5956210310706,92.68123940713734,93.14461855942561,92.4928735614869,91.54405061058877,92.70213959111176,92.39721146173805,92.66570668248043,92.15640246685723,93.16047031978212,92.60154598615462,93.41786820774296,90.24673635545533,91.83492607610282,91.7826920119474,91.97587795825046,91.14858300752587,91.83662596373442,92.07727216969272,92.00928897428743,91.6084159256562,93.3263423692918,92.86166189130137,93.03464972214563,92.88380588385354,93.47662405565431,93.01831247910624,92.10949386790472,93.4813760106152,92.77779249698233,92.86172735362716,93.3096912662151,92.33743217542529,93.41606997640247,92.70798370687544,92.13920851996416,91.54818173599895,92.45752443918191,92.8446701292096,93.03468413027068,92.7888887340042,92.8969925398287,92.57232354890027,92.54597260675939,93.4731474348138,92.39524156296532,93.35951607178139,93.11109897439933,91.57718168019564,92.93660789849145,93.88963370105877,92.50587809384287,93.37881803836619,92.56364607497747,91.59548122070967,92.14823456402934,93.01873226989196,92.72047348477865,93.18413077796293,92.6783754055707,92.28729379109558,92.49465304756956,92.03774663187562,92.21150614484682,92.80554561824468,93.39020285667088,92.00851177301043,93.01866011313824,92.85505738673342,92.9824602526758,93.39668042779505,93.28651712189834,92.54363888263478,92.22546902436258,91.66894742116197,93.74205409898774,93.20404125807303,93.08602975084942,92.46248426718056,93.63078439493653,93.31582884574053,93.15791293644654,92.47502568977731,92.09776736905172,92.53977136211094,93.06702792668328,92.38976720951499,92.77401273658279,91.97385180663196,93.54885656583355,92.61150265095505,93.21747852392787,93.03500331873535,93.11058959661051,93.63988902596732,92.49497615025679,91.83818647119779,93.29956702701406,93.28753255669605,92.844330154443,91.85192253212203,93.67319898358124,93.1702058093467,92.40014926277223,93.01575694751949,92.16130808804498,93.37927410267746,93.65689458205289,92.21332919545478
0,0.25328245759010315,0.2514956593513489,0.30785128474235535,0.30771443247795105,0.31999704241752625,0.3009902834892273,0.28217312693595886,0.27616918087005615,0.30300676822662354,0.2999759018421173,0.2973797619342804,0.2896830439567566,0.26561209559440613,0.26479142904281616,0.28594446182250977,0.2788633406162262,0.25800976157188416,0.2479085773229599,0.24230851233005524,0.2420005053281784,0.24147628247737885,0.24128757417201996,0.23889924585819244,0.23680339753627777,0.2512846887111664,0.24930094182491302,0.24716366827487946,0.24472646415233612,0.2420097440481186,0.24086295068264008,0.2400183528661728,0.23982872068881989,0.2643682658672333,0.2568131983280182,0.24992303550243378,0.24783243238925934,0.24758873879909515,0.24746106564998627,0.2470589131116867,0.2460433691740036,0.24580077826976776,0.24494843184947968,0.2439873069524765,0.24355588853359222,0.24355380237102509,0.24331249296665192,0.24234609305858612,0.24221082031726837,0.15672999620437622,0.14779184758663177,0.14518709480762482,0.14447152614593506,0.14435546100139618,0.1435786932706833,0.1431473046541214,0.14257852733135223,0.13939021527767181,0.13929755985736847,0.13912062346935272,0.138936385512352,0.1381247192621231,0.13793779909610748,0.13779182732105255,0.1374620944261551
1,886563,16825,999746,876326,905204,292735,439053,563840,692158,377377,915447,384535,586481,26978,405111,209726,477823,651368,111382,62089,865601,647169,553595,719594,187539,752457,604129,149012,881142,662300,178512,606242,426144,605261,35659,77614,882428,801655,762903,439075,492073,481955,939792,552139,765330,619889,613257,766093,604563,350488,446704,58393,987871,80979,156451,417264,271810,7306,806822,458551,9314,259342,725506,377100,300592,708900,232101,136058,845990,31893,958548,281024,824604,753258,866108,239114,732511,127838,30784,495179,12164,87769,678434,878999,334669,647299,78192,396017,337775,29278,138960,235536,33591,725233,201859,394917,261291,63455,171082,136488,598279,973576,236161,152262,923191,128786,666455,765363,88670,970636,370625,611597,957149,430525,336876,803548,27370,376494,100285,4920,985687,161436,77652,138148,465438,48985,968884,977943
1,92.77779249698233,91.35494422304198,92.33310607922971,92.69397453562155,93.02298399609599,92.3146757178966,93.93997453055972,91.81791473049688,92.9396512168585,92.18588642287995,93.44933241242609,93.55638439057877,92.46248426718056,92.09449343996577,92.50599783831619,93.6581580673038,92.49201137602776,92.42499145651064,91.42216922576496,91.33886687783551,91.96156980794731,92.37573986486399,92.54178324218755,93.48763374534799,91.9016546867396,92.0941788826346,93.04069722225731,92.26885492455976,91.94133709516935,92.66670696386568,92.18152422641079,93.35370537040161,91.83492607610282,93.16047031978212,92.97738936461045,92.8535715756364,92.45804290787156,92.61323608888851,91.749595910336,93.35633725978644,93.58941674277325,92.8358434492595,92.33939170075266,93.1150992084775,92.69179380517026,91.47748942324435,93.3709451075033,91.932845694522,91.93042150090987,92.19117395802601,93.37068354505041,92.72312183094205,92.93443935660565,92.30619392333827,91.70193576612428,92.89832717900755,93.11109897439933,93.11380322233326,92.78653368437634,92.44953666983494,92.92528010611342,92.46671673761038,93.3456153321961,91.82929214170241,93.20667164560271,93.21604488586293,92.7522158174058,93.5117864294233,93.19414577609092,92.68982879046187,92.16867130708502,91.99553117763982,92.80280437236311,92.80055854189754,93.54544727270739,93.29894651462894,93.50420914729547,92.81243094100155,91.06103480713054,93.22244491862999,93.42118422504592,93.3267006517216,93.41583889899455,93.20916913988422,93.50599399857441,92.63362768058462,92.60180240441339,93.55093680548919,93.44533583089755,93.7225419603058,93.12191068429928,92.10030193824832,93.06839907690627,92.55109353402096,92.72695917201116,93.22850983560946,92.39524156296532,93.75859845978138,93.01700806068874,93.35316918346852,92.36329867193405,93.49036173263703,93.27423866020716,93.3511280541809,92.95076991715845,93.03337587676711,93.36884875133873,93.23098102379257,93.29516332879483,91.40905139866582,93.08826185908974,93.61195129170045,93.68664410437184,93.45332965885046,93.17980592249944,93.89883404175687,93.56002597567561,93.50833763455357,92.4720943345972,93.72471865417738,93.50726988892367,91.3687754210193,92.6229997817691,93.30041476248458,92.63546796883794,92.54048340901694,93.27469140592137,92.76317344519583
1,0.2947465479373932,0.28889626264572144,0.3502909243106842,0.3292674124240875,0.29197365045547485,0.2827785611152649,0.24604283273220062,0.2392313927412033,0.24572952091693878,0.24519775807857513,0.23808114230632782,0.2356099933385849,0.24624116718769073,0.24298910796642303,0.26369407773017883,0.26083067059516907,0.2784234881401062,0.27420660853385925,0.27209609746932983,0.2709349989891052,0.270669549703598,0.2704966366291046,0.2669908106327057,0.26691919565200806,0.2251049131155014,0.22134064137935638,0.21949301660060883,0.21916566789150238,0.21658627688884735,0.2158806174993515,0.21441613137722015,0.21436254680156708,0.2142711728811264,0.2139446884393692,0.20987404882907867,0.20847338438034058,0.20639412105083466,0.20377834141254425,0.20084920525550842,0.20069417357444763,0.19998303055763245,0.19902318716049194,0.1986941546201706,0.19855380058288574,0.19796203076839447,0.19681955873966217,0.1966552585363388,0.19659565389156342,0.1025727391242981,0.09021212160587311,0.09010878205299377,0.08859363198280334,0.0885363221168518,0.08798746764659882,0.08705328404903412,0.0870300680398941,0.0869000107049942,0.08675797283649445,0.08594740927219391,0.08551234006881714,0.0852651596069336,0.08514408767223358,0.08494773507118225,0.08489523828029633
2,605261,219942,20324,785410,611401,16825,564883,54413,112129,29781,522599,183039,126903,692158,582993,170181,662300,752457,321841,421630,533214,498458,741085,5208,725938,757224,575706,591918,771656,492960,884634,172282,783123,419880,484719,700154,252255,953686,473504,97661,707957,964595,688479,731572,35407,577594,919731,73679,347308,236529,996012,905204,281024,202706,762903,426144,38621,107553,152413,108413,765965,243655,673996,801304,40715,173221,239114,196429,943425,269654,187832,250192,768530,515091,687465,388991,382116,354013,370920,187482,181836,504480,985670,526921,191672,732217,233924,875833,142846,344710,787756,688553,244178,204900,606171,628014,465438,266106,740948,315997,154357,976823,778807,921629,374309,366848,416565,593379,339570,850202,457336,27957,21759,951779,446449,146290,762784,300592,190918,188599,824604,990729,556853,800116,369190,309507,486928,425640
2,93.16047031978212,91.97587795825046,93.30861982534299,92.64423600712142,91.59592629792745,91.35494422304198,93.67706589997704,92.67459402413397,92.20737955247434,91.93633864336816,92.65126571915683,92.08982905045251,93.35951607178139,92.9396512168585,93.36809810847855,93.34489477179632,92.66670696386568,92.0941788826346,91.0784412292638,91.489286521537,93.19456366484401,93.57452611539591,93.23474844265382,92.68402565533326,91.41778526711022,90.66417056757287,92.67943419788232,92.54151988165448,92.50123702666424,92.67267756306346,93.27540582278887,92.43416002902657,93.38784799998857,93.05740574590364,92.71148051970107,91.60132330277426,93.1620534916362,92.93660789849145,93.29112623453595,92.58871481804134,93.19648296369003,93.14152218593011,92.53892472576052,93.2460215268923,92.83887436524941,93.10029984002865,93.7180372920906,91.9942427449877,93.00011314472513,92.07727216969272,92.6783754055707,93.02298399609599,91.99553117763982,92.71512252114815,91.749595910336,91.83492607610282,92.99415490922259,93.15875010328425,93.66975281828039,92.30126788595959,92.83578771799516,92.9809572597058,91.67694924485606,93.32900537997793,92.50989404935949,93.26742493380245,93.29894651462894,92.73394712302162,92.50675195119214,91.82851530261695,93.2649867549642,93.18413077796293,93.04274098578112,92.68067932269935,93.01460024116277,91.86312299763725,93.1980427010706,93.01181694250849,93.33999023513522,92.68962420344073,92.1138696504665,92.78206219469975,92.40858119497189,92.7457922141588,92.40272064068903,93.17684783498981,92.30206874080362,93.25692068435202,92.97604960681613,93.42222748527617,92.31230543837242,93.41014006729537,92.29996053290738,93.34481293781991,92.22555089416608,93.57169857228651,92.63546796883794,93.23680904648077,92.89880219738085,92.79390724656531,93.09736459698027,93.67777130338244,93.31574624040702,92.63294018639961,92.17904185389281,93.31279585260427,92.53596722054243,93.69207953946136,93.70334688691085,92.56364607497747,92.00290402829864,92.44532796057293,91.99736133418664,92.53971875288694,92.64210426428929,93.93988399253433,92.53636312556536,93.20667164560271,92.23483518320724,93.32205038787954,92.80280437236311,92.29301040152383,91.55021565384361,92.61150265095505,92.35730615966483,93.41300602761687,93.26454879003707,93.58309988615555
2,0.28517404198646545,0.2842254936695099,0.28266650438308716,0.28205904364585876,0.28785815834999084,0.27644631266593933,0.27626898884773254,0.27295079827308655,0.2642015516757965,0.26372000575065613,0.2624957263469696,0.26100629568099976,0.274651437997818,0.2713121771812439,0.2637379467487335,0.2588820159435272,0.26745060086250305,0.250491201877594,0.25025293231010437,0.24942873418331146,0.2489117830991745,0.24584759771823883,0.24563021957874298,0.24544279277324677,0.17899273335933685,0.1787814348936081,0.1784151941537857,0.17771495878696442,0.177638441324234,0.17577014863491058,0.17383374273777008,0.17283041775226593,0.23472239077091217,0.22905881702899933,0.22718782722949982,0.22677098214626312,0.22640548646450043,0.22481973469257355,0.22441963851451874,0.22417844831943512,0.22408320009708405,0.22388894855976105,0.22360174357891083,0.22354348003864288,0.22166673839092255,0.22134988009929657,0.22077514231204987,0.22072510421276093,0.12879130244255066,0.12796224653720856,0.12763188779354095,0.12493367493152618,0.12413559854030609,0.12381711602210999,0.1232854574918747,0.1229432076215744,0.12278664112091064,0.12260584533214569,0.1221831738948822,0.12199091911315918,0.12169645726680756,0.12168960273265839,0.1212807446718216,0.12119965255260468
0,752457,112129,497733,471933,337360,812442,271194,787764,757224,48788,129485,439709,544784,720177,167198,859497,350488,864162,731387,857431,233922,497829,723913,981211,544210,809931,304750,15572,605261,906509,496829,211342,426144,122028,219942,792701,48282,236529,998336,751864,361846,241635,611097,806905,201269,235225,284046,850949,886563,899691,579989,907089,441439,468358,399529,757273,389754,99002,25788,50472,763859,167161,243580,828729,261291,126903,271810,603626,953686,102061,157437,963997,850202,850075,398873,714945,190829,250192,996012,511905,666669,123862,901435,350040,71476,30205,682342,391207,292698,237879,9141,720462,284533,714491,323452,171318,727115,586481,863855,749532,152278,485815,909303,925803,84203,898413,972670,346371,806009,800116,154028,356504,890165,298518,860193,94078,757684,274108,308492,572222,412698,215050,992001,950918,585381,414551,593782,483296
0,92.0941788826346,92.20737955247434,94.12429574494745,92.5691004267316,92.15660658648528,91.40706240386442,92.8270756951791,93.36710164869274,90.66417056757287,93.05286177813137,92.639853776101,93.7062420468542,92.45569487218754,92.33624138530197,91.27409896217286,91.98165266809055,92.19117395802601,92.29914628901645,91.87483182826011,92.5956210310706,92.68123940713734,93.14461855942561,92.4928735614869,91.54405061058877,92.70213959111176,92.39721146173805,92.66570668248043,92.15640246685723,93.16047031978212,92.60154598615462,93.41786820774296,90.24673635545533,91.83492607610282,91.7826920119474,91.97587795825046,91.14858300752587,91.83662596373442,92.07727216969272,92.00928897428743,91.6084159256562,93.3263423692918,92.86166189130137,93.03464972214563,92.88380588385354,93.47662405565431,93.01831247910624,92.10949386790472,93.4813760106152,92.77779249698233,92.86172735362716,93.3096912662151,92.33743217542529,93.41606997640247,92.70798370687544,92.13920851996416,91.54818173599895,92.45752443918191,92.8446701292096,93.03468413027068,92.7888887340042,92.8969925398287,92.57232354890027,92.54597260675939,93.4731474348138,92.39524156296532,93.35951607178139,93.11109897439933,91.57718168019564,92.93660789849145,93.88963370105877,92.50587809384287,93.37881803836619,92.56364607497747,91.59548122070967,92.14823456402934,93.01873226989196,92.72047348477865,93.18413077796293,92.6783754055707,92.28729379109558,92.49465304756956,92.03774663187562,92.21150614484682,92.80554561824468,93.39020285667088,92.00851177301043,93.01866011313824,92.85505738673342,92.9824602526758,93.39668042779505,93.28651712189834,92.54363888263478,92.22546902436258,91.66894742116197,93.74205409898774,93.20404125807303,93.08602975084942,92.46248426718056,93.63078439493653,93.31582884574053,93.15791293644654,92.47502568977731,92.09776736905172,92.53977136211094,93.06702792668328,92.38976720951499,92.77401273658279,91.97385180663196,93.54885656583355,92.61150265095505,93.21747852392787,93.03500331873535,93.11058959661051,93.63988902596732,92.49497615025679,91.83818647119779,93.29956702701406,93.28753255669605,92.844330154443,91.85192253212203,93.67319898358124,93.1702058093467,92.40014926277223,93.01575694751949,92.16130808804498,93.37927410267746,93.65689458205289,92.21332919545478
0,0.25328245759010315,0.2514956593513489,0.30785128474235535,0.30771443247795105,0.31999704241752625,0.3009902834892273,0.28217312693595886,0.27616918087005615,0.30300676822662354,0.2999759018421173,0.2973797619342804,0.2896830439567566,0.26561209559440613,0.26479142904281616,0.28594446182250977,0.2788633406162262,0.25800976157188416,0.2479085773229599,0.24230851233005524,0.2420005053281784,0.24147628247737885,0.24128757417201996,0.23889924585819244,0.23680339753627777,0.2512846887111664,0.24930094182491302,0.24716366827487946,0.24472646415233612,0.2420097440481186,0.24086295068264008,0.2400183528661728,0.23982872068881989,0.2643682658672333,0.2568131983280182,0.24992303550243378,0.24783243238925934,0.24758873879909515,0.24746106564998627,0.2470589131116867,0.2460433691740036,0.24580077826976776,0.24494843184947968,0.2439873069524765,0.24355588853359222,0.24355380237102509,0.24331249296665192,0.24234609305858612,0.24221082031726837,0.15672999620437622,0.14779184758663177,0.14518709480762482,0.14447152614593506,0.14435546100139618,0.1435786932706833,0.1431473046541214,0.14257852733135223,0.13939021527767181,0.13929755985736847,0.13912062346935272,0.138936385512352,0.1381247192621231,0.13793779909610748,0.13779182732105255,0.1374620944261551
1,886563,16825,999746,876326,905204,292735,439053,563840,692158,377377,915447,384535,586481,26978,405111,209726,477823,651368,111382,62089,865601,647169,553595,719594,187539,752457,604129,149012,881142,662300,178512,606242,426144,605261,35659,77614,882428,801655,762903,439075,492073,481955,939792,552139,765330,619889,613257,766093,604563,350488,446704,58393,987871,80979,156451,417264,271810,7306,806822,458551,9314,259342,725506,377100,300592,708900,232101,136058,845990,31893,958548,281024,824604,753258,866108,239114,732511,127838,30784,495179,12164,87769,678434,878999,334669,647299,78192,396017,337775,29278,138960,235536,33591,725233,201859,394917,261291,63455,171082,136488,598279,973576,236161,152262,923191,128786,666455,765363,88670,970636,370625,611597,957149,430525,336876,803548,27370,376494,100285,4920,985687,161436,77652,138148,465438,48985,968884,977943
1,92.77779249698233,91.35494422304198,92.33310607922971,92.69397453562155,93.02298399609599,92.3146757178966,93.93997453055972,91.81791473049688,92.9396512168585,92.18588642287995,93.44933241242609,93.55638439057877,92.46248426718056,92.09449343996577,92.50599783831619,93.6581580673038,92.49201137602776,92.42499145651064,91.42216922576496,91.33886687783551,91.96156980794731,92.37573986486399,92.54178324218755,93.48763374534799,91.9016546867396,92.0941788826346,93.04069722225731,92.26885492455976,91.94133709516935,92.66670696386568,92.18152422641079,93.35370537040161,91.83492607610282,93.16047031978212,92.97738936461045,92.8535715756364,92.45804290787156,92.61323608888851,91.749595910336,93.35633725978644,93.58941674277325,92.8358434492595,92.33939170075266,93.1150992084775,92.69179380517026,91.47748942324435,93.3709451075033,91.932845694522,91.93042150090987,92.19117395802601,93.37068354505041,92.72312183094205,92.93443935660565,92.30619392333827,91.70193576612428,92.89832717900755,93.11109897439933,93.11380322233326,92.78653368437634,92.44953666983494,92.92528010611342,92.46671673761038,93.3456153321961,91.82929214170241,93.20667164560271,93.21604488586293,92.7522158174058,93.5117864294233,93.19414577609092,92.68982879046187,92.16867130708502,91.99553117763982,92.80280437236311,92.80055854189754,93.54544727270739,93.29894651462894,93.50420914729547,92.81243094100155,91.06103480713054,93.22244491862999,93.42118422504592,93.3267006517216,93.41583889899455,93.20916913988422,93.50599399857441,92.63362768058462,92.60180240441339,93.55093680548919,93.44533583089755,93.7225419603058,93.12191068429928,92.10030193824832,93.06839907690627,92.55109353402096,92.72695917201116,93.22850983560946,92.39524156296532,93.75859845978138,93.01700806068874,93.35316918346852,92.36329867193405,93.49036173263703,93.27423866020716,93.3511280541809,92.95076991715845,93.03337587676711,93.36884875133873,93.23098102379257,93.29516332879483,91.40905139866582,93.08826185908974,93.61195129170045,93.68664410437184,93.45332965885046,93.17980592249944,93.89883404175687,93.56002597567561,93.50833763455357,92.4720943345972,93.72471865417738,93.50726988892367,91.3687754210193,92.6229997817691,93.30041476248458,92.63546796883794,92.54048340901694,93.27469140592137,92.76317344519583
1,0.2947465479373932,0.28889626264572144,0.3502909243106842,0.3292674124240875,0.29197365045547485,0.2827785611152649,0.24604283273220062,0.2392313927412033,0.24572952091693878,0.24519775807857513,0.23808114230632782,0.2356099933385849,0.24624116718769073,0.24298910796642303,0.26369407773017883,0.26083067059516907,0.2784234881401062,0.27420660853385925,0.27209609746932983,0.2709349989891052,0.270669549703598,0.2704966366291046,0.2669908106327057,0.26691919565200806,0.2251049131155014,0.22134064137935638,0.21949301660060883,0.21916566789150238,0.21658627688884735,0.2158806174993515,0.21441613137722015,0.21436254680156708,0.2142711728811264,0.2139446884393692,0.20987404882907867,0.20847338438034058,0.20639412105083466,0.20377834141254425,0.20084920525550842,0.20069417357444763,0.19998303055763245,0.19902318716049194,0.1986941546201706,0.19855380058288574,0.19796203076839447,0.19681955873966217,0.1966552585363388,0.19659565389156342,0.1025727391242981,0.09021212160587311,0.09010878205299377,0.08859363198280334,0.0885363221168518,0.08798746764659882,0.08705328404903412,0.0870300680398941,0.0869000107049942,0.08675797283649445,0.08594740927219391,0.08551234006881714,0.0852651596069336,0.08514408767223358,0.08494773507118225,0.08489523828029633
2,605261,219942,20324,785410,611401,16825,564883,54413,112129,29781,522599,183039,126903,692158,582993,170181,662300,752457,321841,421630,533214,498458,741085,5208,725938,757224,575706,591918,771656,492960,884634,172282,783123,419880,484719,700154,252255,953686,473504,97661,707957,964595,688479,731572,35407,577594,919731,73679,347308,236529,996012,905204,281024,202706,762903,426144,38621,107553,152413,108413,765965,243655,673996,801304,40715,173221,239114,196429,943425,269654,187832,250192,768530,515091,687465,388991,382116,354013,370920,187482,181836,504480,985670,526921,191672,732217,233924,875833,142846,344710,787756,688553,244178,204900,606171,628014,465438,266106,740948,315997,154357,976823,778807,921629,374309,366848,416565,593379,339570,850202,457336,27957,21759,951779,446449,146290,762784,300592,190918,188599,824604,990729,556853,800116,369190,309507,486928,425640
2,93.16047031978212,91.97587795825046,93.30861982534299,92.64423600712142,91.59592629792745,91.35494422304198,93.67706589997704,92.67459402413397,92.20737955247434,91.93633864336816,92.65126571915683,92.08982905045251,93.35951607178139,92.9396512168585,93.36809810847855,93.34489477179632,92.66670696386568,92.0941788826346,91.0784412292638,91.489286521537,93.19456366484401,93.57452611539591,93.23474844265382,92.68402565533326,91.41778526711022,90.66417056757287,92.67943419788232,92.54151988165448,92.50123702666424,92.67267756306346,93.27540582278887,92.43416002902657,93.38784799998857,93.05740574590364,92.71148051970107,91.60132330277426,93.1620534916362,92.93660789849145,93.29112623453595,92.58871481804134,93.19648296369003,93.14152218593011,92.53892472576052,93.2460215268923,92.83887436524941,93.10029984002865,93.7180372920906,91.9942427449877,93.00011314472513,92.07727216969272,92.6783754055707,93.02298399609599,91.99553117763982,92.71512252114815,91.749595910336,91.83492607610282,92.99415490922259,93.15875010328425,93.66975281828039,92.30126788595959,92.83578771799516,92.9809572597058,91.67694924485606,93.32900537997793,92.50989404935949,93.26742493380245,93.29894651462894,92.73394712302162,92.50675195119214,91.82851530261695,93.2649867549642,93.18413077796293,93.04274098578112,92.68067932269935,93.01460024116277,91.86312299763725,93.1980427010706,93.01181694250849,93.33999023513522,92.68962420344073,92.1138696504665,92.78206219469975,92.40858119497189,92.7457922141588,92.40272064068903,93.17684783498981,92.30206874080362,93.25692068435202,92.97604960681613,93.42222748527617,92.31230543837242,93.41014006729537,92.29996053290738,93.34481293781991,92.22555089416608,93.57169857228651,92.63546796883794,93.23680904648077,92.89880219738085,92.79390724656531,93.09736459698027,93.67777130338244,93.31574624040702,92.63294018639961,92.17904185389281,93.31279585260427,92.53596722054243,93.69207953946136,93.70334688691085,92.56364607497747,92.00290402829864,92.44532796057293,91.99736133418664,92.53971875288694,92.64210426428929,93.93988399253433,92.53636312556536,93.20667164560271,92.23483518320724,93.32205038787954,92.80280437236311,92.29301040152383,91.55021565384361,92.61150265095505,92.35730615966483,93.41300602761687,93.26454879003707,93.58309988615555
2,0.28517404198646545,0.2842254936695099,0.28266650438308716,0.28205904364585876,0.28785815834999084,0.27644631266593933,0.27626898884773254,0.27295079827308655,0.2642015516757965,0.26372000575065613,0.2624957263469696,0.26100629568099976,0.274651437997818,0.2713121771812439,0.2637379467487335,0.2588820159435272,0.26745060086250305,0.250491201877594,0.25025293231010437,0.24942873418331146,0.2489117830991745,0.24584759771823883,0.24563021957874298,0.24544279277324677,0.17899273335933685,0.1787814348936081,0.1784151941537857,0.17771495878696442,0.177638441324234,0.17577014863491058,0.17383374273777008,0.17283041775226593,0.23472239077091217,0.22905881702899933,0.22718782722949982,0.22677098214626312,0.22640548646450043,0.22481973469257355,0.22441963851451874,0.22417844831943512,0.22408320009708405,0.22388894855976105,0.22360174357891083,0.22354348003864288,0.22166673839092255,0.22134988009929657,0.22077514231204987,0.22072510421276093,0.12879130244255066,0.12796224653720856,0.12763188779354095,0.12493367493152618,0.12413559854030609,0.12381711602210999,0.1232854574918747,0.1229432076215744,0.12278664112091064,0.12260584533214569,0.1221831738948822,0.12199091911315918,0.12169645726680756,0.12168960273265839,0.1212807446718216,0.12119965255260468
